TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,SPREAD,VOLUME
2025-06-11 05:22:00,3335.82,3335.84,3334.96,3334.97,124,5,0
2025-06-11 05:23:00,3334.97,3335.8,3334.57,3335.72,89,7,0
2025-06-11 05:24:00,3335.72,3336.04,3335.4,3335.64,80,12,0
2025-06-11 05:25:00,3335.64,3335.95,3335.19,3335.33,88,5,0
2025-06-11 05:26:00,3335.33,3335.38,3334.13,3334.35,112,5,0
2025-06-11 05:27:00,3334.35,3334.89,3334.18,3334.48,91,5,0
2025-06-11 05:28:00,3334.5,3334.5,3333.57,3333.59,68,5,0
2025-06-11 05:29:00,3333.59,3334.12,3332.88,3333.62,112,5,0
2025-06-11 05:30:00,3333.6,3334.08,3332.5,3332.54,134,12,0
2025-06-11 05:31:00,3332.6,3333.94,3332.6,3332.92,122,12,0
2025-06-11 05:32:00,3332.92,3334.42,3332.86,3334.42,90,12,0
2025-06-11 05:33:00,3334.42,3335.59,3334.39,3335.45,137,9,0
2025-06-11 05:34:00,3335.45,3335.51,3334.68,3334.77,109,7,0
2025-06-11 05:35:00,3334.77,3334.77,3333.86,3334.09,107,5,0
2025-06-11 05:36:00,3334.09,3334.09,3332.82,3333.06,92,5,0
2025-06-11 05:37:00,3333.06,3333.61,3333.0,3333.29,82,8,0
2025-06-11 05:38:00,3333.29,3334.53,3332.83,3334.24,87,8,0
2025-06-11 05:39:00,3334.24,3334.77,3334.24,3334.66,71,7,0
2025-06-11 05:40:00,3334.66,3334.78,3334.22,3334.43,63,6,0
2025-06-11 05:41:00,3334.43,3334.77,3334.15,3334.6,59,6,0
2025-06-11 05:42:00,3334.6,3335.31,3334.5,3335.15,91,7,0
2025-06-11 05:43:00,3335.15,3335.87,3335.08,3335.72,122,8,0
2025-06-11 05:44:00,3335.79,3337.15,3335.79,3337.09,137,9,0
2025-06-11 05:45:00,3337.06,3337.16,3335.99,3336.48,103,9,0
2025-06-11 05:46:00,3336.48,3336.61,3336.1,3336.39,90,9,0
2025-06-11 05:47:00,3336.39,3337.04,3336.16,3337.04,104,9,0
2025-06-11 05:48:00,3337.04,3338.69,3337.04,3338.28,114,11,0
2025-06-11 05:49:00,3338.3,3338.38,3337.95,3338.12,85,11,0
