TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,SPREAD,VOLUME
2025-06-10 23:00:00,21939.25,21939.25,21910.95,21921.1,1886,100,0
2025-06-10 23:05:00,21920.4,21923.2,21912.95,21919.55,1283,100,0
2025-06-10 23:10:00,21919.75,21920.05,21910.05,21912.6,1165,100,0
2025-06-10 23:15:00,21912.2,21943.55,21912.2,21931.15,1292,100,0
2025-06-10 23:20:00,21931.35,21938.0,21927.75,21928.4,964,100,0
2025-06-10 23:25:00,21928.45,21930.7,21921.8,21923.0,776,100,0
2025-06-10 23:30:00,21922.7,21925.15,21919.25,21923.35,656,100,0
2025-06-10 23:35:00,21923.3,21929.4,21922.3,21927.3,567,100,0
2025-06-10 23:40:00,21927.2,21930.75,21921.05,21928.3,757,100,0
2025-06-10 23:45:00,21928.5,21930.55,21925.05,21925.8,656,100,0
2025-06-10 23:50:00,21925.7,21927.9,21921.45,21925.95,640,100,0
2025-06-10 23:55:00,21926.25,21928.15,21924.25,21925.1,699,100,0
2025-06-11 01:00:00,21921.05,21931.0,21917.55,21925.85,541,90,0
2025-06-11 01:05:00,21925.85,21930.85,21923.55,21929.15,306,90,0
2025-06-11 01:10:00,21929.3,21932.05,21927.0,21927.9,201,90,0
2025-06-11 01:15:00,21927.9,21932.3,21927.8,21930.0,164,90,0
2025-06-11 01:20:00,21929.65,21931.7,21924.05,21929.35,228,90,0
2025-06-11 01:25:00,21929.35,21936.95,21925.05,21926.4,391,90,0
2025-06-11 01:30:00,21926.4,21926.7,21919.2,21923.4,393,90,0
2025-06-11 01:35:00,21923.25,21928.1,21922.7,21923.55,305,90,0
2025-06-11 01:40:00,21923.6,21930.15,21923.25,21927.0,314,90,0
2025-06-11 01:45:00,21927.25,21928.45,21923.6,21925.2,244,90,0
2025-06-11 01:50:00,21925.05,21958.15,21924.45,21952.3,663,90,0
2025-06-11 01:55:00,21952.3,21959.0,21948.2,21948.35,914,90,0
2025-06-11 02:00:00,21948.15,21949.35,21917.05,21919.05,1106,100,0
2025-06-11 02:05:00,21918.85,21923.65,21891.95,21897.15,1154,100,0
2025-06-11 02:10:00,21897.2,21941.1,21892.2,21935.5,1380,100,0
2025-06-11 02:15:00,21935.2,21975.1,21934.25,21957.4,1271,100,0
2025-06-11 02:20:00,21957.4,21958.0,21938.35,21940.6,1033,100,0
2025-06-11 02:25:00,21940.35,21951.75,21937.6,21948.15,782,100,0
2025-06-11 02:30:00,21948.1,21949.45,21941.65,21943.2,546,100,0
2025-06-11 02:35:00,21943.0,21944.9,21930.1,21932.1,654,100,0
2025-06-11 02:40:00,21932.0,21935.1,21926.15,21929.6,697,100,0
2025-06-11 02:45:00,21929.6,21931.35,21916.05,21917.65,751,100,0
2025-06-11 02:50:00,21917.45,21925.4,21914.1,21919.9,834,100,0
